gene,log2fc,pval,padj
PBX3,0.6740490211994339,3.705946660659265e-11,1.6701960410259176e-06
TSC22D1,0.32684155965970474,3.945133109084509e-11,1.7779925896022064e-06
NAP1L3,0.45338108990112613,3.946198923188149e-11,1.778472930702435e-06
RPL28,-0.20899158357017722,4.312879256064414e-11,1.9437284231231103e-06
LAMP5,0.7015283110074897,4.369793416003631e-11,1.9693784967245165e-06
RPL10A,-0.2754931536980436,4.542855987033542e-11,2.0473743362362766e-06
RPL35,-0.2292563904864302,4.777318992019253e-11,2.153042123323237e-06
GRIA2,0.3858436563666783,5.4583004782671196e-11,2.4599468595454255e-06
NACA,-0.19982323068896246,6.372547917597536e-11,2.871979895502858e-06
CD24,0.30990267677271,7.055445117032377e-11,3.179748005344152e-06
FOXG1,0.30557650965012884,8.327560863108374e-11,3.753065129785682e-06
RPS15,-0.23080920522706094,9.361447508491614e-11,4.219017163127001e-06
RPS18,-0.22950331274587832,1.0066776498334846e-10,4.536894832269548e-06
CELF4,0.5070395300051668,1.0931322513840769e-10,4.926528430537758e-06
DMRTA2,-1.8671045573507314,1.1523513807493699e-10,5.19341720276126e-06
MOXD1,0.9092098873097831,1.382043368636232e-10,6.228593053769771e-06
MAP2,0.23400337641994096,1.4797296721269504e-10,6.66884568634174e-06
TSPAN7,0.3573245743886363,1.5883960813312115e-10,7.158583459343504e-06
PDE4DIP,0.3769543128080267,1.6768164634584082e-10,7.557076437514354e-06
TKT,-0.3421524069187061,2.152635531578101e-10,9.701497813716186e-06
RPL19,-0.21420275824328705,2.194255713574082e-10,9.889071649935672e-06
LINC00632,0.2855401137445406,2.249487263128458e-10,1.0137989197467334e-05
RPL6,-0.21581514727772522,2.4236917459160036e-10,1.0923093960494245e-05
RPS27,-0.21301756819672857,2.5050813244609926e-10,1.12899005130808e-05
B3GAT2,-1.2067732065663621,2.5300008965952067e-10,1.1402208040775278e-05
RPS15A,-0.23287775198252447,2.802310775626778e-10,1.2629454203594764e-05
RPL7A,-0.2189867395605649,2.9342933447929764e-10,1.3224273246312986e-05
NREP,0.2900577964979898,2.9882873953113176e-10,1.3467613633189046e-05
STMN4,0.25863414699508125,3.1340596784446006e-10,1.4124580158814126e-05
SERTAD4,0.5566355931733318,3.553124461319612e-10,1.601322132227523e-05
GAPDH,-0.31744605016695404,3.8697980231430637e-10,1.7440405730701158e-05
TRIM16,0.566704673499798,4.167015621447945e-10,1.8779906002741598e-05
PCSK1N,0.26683606614031996,4.2802561495136615e-10,1.929025841462817e-05
NPM1,-0.28531117997530586,4.856519321854987e-10,2.1887361279736056e-05
SLC25A5,-0.30210642744474536,4.879906997285986e-10,2.1992764855368482e-05
TUBB2A,0.21979385240739724,5.290048399331226e-10,2.384119012610597e-05
WIPF3,1.02033399460549,5.788440837761755e-10,2.6087345167624676e-05
EEF1D,-0.4040625728966778,5.811656357211567e-10,2.619197287068109e-05
RPS6,-0.41425560293823205,6.842047794267643e-10,3.0835740999205414e-05
RPL12,-0.31198472100235675,7.430842891210438e-10,3.348932274210721e-05
POU3F4,0.5847853629426092,7.63142438131581e-10,3.439330340171409e-05
NFIB,-0.8351048791925497,7.895704680768106e-10,3.55843618552857e-05
LSAMP,0.4251261109517115,7.93012544519911e-10,3.573948935642335e-05
ROBO1,0.5070482975881748,9.121741140205586e-10,4.1109862970678535e-05
NUDT3,0.34008451557867114,9.987251026188915e-10,4.50105429248282e-05
MIR7-3HG,0.6922922190996234,1.048284126170529e-09,4.72440689982534e-05
HDGFL3,0.30052494628713466,1.182789199916101e-09,5.3305943661818844e-05
ARID4A,0.3998936999395907,1.2573926344572328e-09,5.666817124971857e-05
MTSS1,0.4332397204142743,1.4323982000519209e-09,6.455532207993997e-05
LRRTM2,0.5899406964814715,1.578362551768464e-09,7.113364348310114e-05
RPL37,-0.18872945181999334,1.6012512562728133e-09,7.216519161770315e-05
ATP1B1,0.287425389281714,1.6584957851506488e-09,7.474508804516944e-05
GRIP2,0.878075607728358,1.6615770981331934e-09,7.488395665866676e-05
SIX3-AS1,0.9305206785084221,1.7554722120394217e-09,7.911562165219266e-05
MEST,0.41946461729523893,1.8571697513181107e-09,8.369892635240461e-05
TCEAL7,0.35002838126880564,2.0085324514695913e-09,9.052054052283154e-05
XPR1,0.3680372145624169,2.0106014630982827e-09,9.06137867389134e-05
PKIA,0.3213454279574188,2.0647421550279432e-09,9.305379944279935e-05
SPATS2L,0.4358236020563805,2.098356599589124e-09,9.456873523028264e-05
RPL24,-0.15310039358770666,2.4380588258043324e-09,0.00010987843516134966
MEF2C,0.7015570499349363,2.6253825780031548e-09,0.00011832074202544618
NFIA,-0.5882141641251112,2.641513254552358e-09,0.00011904771935616567
INA,0.3292916061296537,2.6802160491001814e-09,0.00012079197690084698
PGRMC1,0.23937762741192126,2.692090994571572e-09,0.00012132715694335161
VAMP2,0.25162310199426674,2.7898445775775826e-09,0.0001257327154222665
NCKAP5,-1.0990829147763388,3.02293907797023e-09,0.0001362378183659623
PEG10,0.24693340337021885,3.262764947109531e-09,0.00014704629063633234
AMBN,-1.9334970075007103,3.703260909643927e-09,0.0001668985626758325
SLC6A1,0.6587279792037888,3.989096608592035e-09,0.00017978060595602585
MAPK10,0.3637517229729042,4.002804976366292e-09,0.00018039841467487605
RPLP0,-0.23667039229609665,4.9103372277968475e-09,0.00022129907818234831
PURG,0.526563536266988,5.048403473040253e-09,0.0002275214477229781
AC007938.3,0.6258240607026855,5.168124594945311e-09,0.0002329170392449953
SRSF3,-0.42731968458498804,6.018267463791109e-09,0.0002712312780581377
NAP1L1,-0.33509012492824963,6.643859260369934e-09,0.0002994254491463522
LGI1,1.0678769798199226,6.770847660320101e-09,0.0003051485623553063
BLCAP,0.33847686951693684,6.79195277797362e-09,0.0003060997277977151
MYCBP2,0.33753222082949785,6.834504961972243e-09,0.00030801746962616505
PHYHIPL,0.41108966948879927,6.90022150529046e-09,0.00031097918280043046
NDN,0.2544555569920721,7.0356711567853836e-09,0.00031708362769400367
RPL5,-0.1980761737561334,7.715883993399554e-09,0.0003477394598145311
RPS26,-0.20396394234512005,7.835752305412183e-09,0.00035314168490031627
FZD3,0.27370504263524964,7.964982229324846e-09,0.00035896581911121217
C11orf96,0.3098248267080621,8.488870051337472e-09,0.00038257639547367717
TANC2,0.4689254421452084,9.275457513169272e-09,0.00041802631920351274
APC,0.29745904137838153,9.956699242863465e-09,0.00044872852147737063
LRRC61,0.9377950835060855,1.0087176427475697e-08,0.0004546088672334747
RTN1,0.265989117447168,1.099702884310716e-08,0.0004956140959011535
LRRC7,0.507849635951062,1.1646213993188326e-08,0.0005248715722450115
NEUROD2,-1.5902714515649368,1.2285122576549868e-08,0.0005536659042799495
RPL11,-0.17181127337856505,1.2542270454944072e-08,0.0005652550448634195
AKAP9,0.2778102420718298,1.2686482309121061e-08,0.000571754384707468
PPIA,-0.1859750871292567,1.3910471947096451e-08,0.0006269171497117428
RPL30,-0.1650272536676729,1.4317808731111814e-08,0.0006452750038937473
RPL29,-0.17492669019521667,1.4696729921283422e-08,0.0006623522240924013
FNBP1L,0.2722623893436318,1.5301484967977785e-08,0.0006896073245368228
PDE4D,0.5659404965484647,1.55531991730129e-08,0.0007009515803293453
SCN2A,0.47379189515659526,1.628580603707519e-08,0.0007339687064789047
GRIN2B,0.4711370262634799,1.735129906421662e-08,0.0007819883462261146
DCLK1,0.34422319179215277,1.8551745473160963e-08,0.0008360900649844183
CSRNP3,0.3325261739688394,1.963992057874009e-08,0.0008851319406426583
SERINC1,0.31372630476773655,1.9728705114019363e-08,0.0008891332820786246
BEX2,0.250898740275145,2.2360112872377158e-08,0.0010077255669322938
RTL8C,-0.5092325224673238,2.2495220022847057e-08,0.0010138145759896711
MIR124-2HG,0.5903595353717831,2.327938841695243e-08,0.001049155477175212
HES1,-1.2459004317319375,2.3771972525546255e-08,0.0010713552577813186
HK1,0.5119872152626658,2.3793272685423972e-08,0.0010723152133866876
CLASP2,0.35196434398116094,2.709844615367274e-08,0.001221272771253723
AC021504.1,0.503913202739859,2.8983894173606473e-08,0.0013062461426160965
ELMO1,0.9100348052397158,2.90446833250968e-08,0.0013089857880954625
NTM,0.38551894781210494,3.1062440397633395e-08,0.0013999220638405419
GAP43,0.1805112956667796,3.119293379150179e-08,0.0014058031401154025
EMX2,-1.1753848994488476,3.3901057352123126e-08,0.001527852852745485
ATP5MC2,-0.2649988822654725,3.512246293052283e-08,0.001582899159352803
SYNE1,0.47638110545471524,3.5723964231237915e-08,0.0016100076199734303
FDPS,-0.3178798742264699,3.6442479741352974e-08,0.0016423896769832958
RXRG,0.72391071231957,3.778657453601397e-08,0.0017029653411890777
RPS24,-0.1910929143875446,3.9554977074387626e-08,0.0017826637067885015
STMN1,0.20063505297457151,4.012751730897435e-08,0.001808466950080856
ZC2HC1A,0.36222301210793445,4.2272591427305883e-08,0.0019051411504458216
NSD3,0.2354014420948456,4.357098437601792e-08,0.0019636571238583755
MEIS2,0.3197228356559927,4.711417900260528e-08,0.002123341819289415
RUNX1T1,0.5392521065824454,4.784277085612132e-08,0.0021561779969436756
BEX1,0.21458397539182528,4.840757528157269e-08,0.002181632602789918
NEUROD6,-1.6415426242532716,4.8790722086746524e-08,0.0021989002630054925
GABPB1-AS1,0.31885440783898034,5.0449419308762344e-08,0.0022736544294073013
TMEM196,0.6409679046684587,5.5929616715744146e-08,0.002520635966145157
MAPT,0.290033846282004,5.9444295263944014e-08,0.002679035498955429
TERF2IP,0.18837277930638008,6.247358474986697e-08,0.0028155595175070047
ZFP14,0.4075273834291958,6.30270617918427e-08,0.0028405036208347667
RIPOR2,0.547065357573518,6.582923406384111e-08,0.0029667919207891913
TSHZ1,0.7866142634426749,7.166234738953392e-08,0.0032296786721515147
RPS8,-0.17841920778437093,7.258256304943841e-08,0.0032711509515120905
DIRAS3,1.1296635170505485,7.260346124304817e-08,0.003272092791301695
FSIP2,0.341771086282571,7.301250959379502e-08,0.003290527782373154
PRDX1,-0.32772678470243277,7.660011678416432e-08,0.0034522140632287173
ATF7IP,0.34230792302849017,7.707819316138398e-08,0.003473760009397253
SCN3B,0.44756411438935095,7.818194447395399e-08,0.0035235038735521584
CHD5,0.6530067200854484,7.856467210132223e-08,0.0035407526422623903
GAS1,-1.437638885593957,8.72127528578992e-08,0.003930504345799802
CDKN2D,0.27967413843120725,9.524722099918392e-08,0.004292601755991221
ATRNL1,0.5670633314417044,9.659157407249097e-08,0.004353189060299023
RPL36,-0.1931387177716548,9.663508761849637e-08,0.0043551501287903945
PCLO,0.32744835791210863,9.858804306261959e-08,0.00444316592474614
MARCKS,0.14798997843872197,9.865705830058857e-08,0.004446276303490926
SEZ6L2,0.285757797552632,9.970374059697917e-08,0.004493448181224657
SSBP2,0.34282468643446007,1.0466351429982979e-07,0.004716975262464729
SMARCA2,0.44830482185324905,1.0577509002018814e-07,0.004767071757029839
RPS4X,-0.14837108573568702,1.0633909483065834e-07,0.00479249032582811
RPS23,-0.18764783844112642,1.064202510018942e-07,0.0047961478721533675
SLC8A1,0.49387695943149007,1.1038353653347599e-07,0.004974765224490696
UNC5D,1.0995711987113608,1.1960310319913958e-07,0.005390272654978823
GPM6A,0.18770217327660266,1.2662045900668772e-07,0.005706530846513402
NFIX,-1.410505509246808,1.304349773549037e-07,0.0058784435594308
DNM3,0.4649131591584434,1.3354258565634325e-07,0.0060184972503600775
AL683813.1,0.5840229398625055,1.3366620987831368e-07,0.006024068746795841
DPYSL3,0.2511395761509907,1.5308659429003058e-07,0.006899306631463098
RIMS2,0.6803871893501592,1.5785583862282238e-07,0.007114246935053359
ZSCAN18,0.34552256508333756,1.5907294947936634e-07,0.007169099687136082
RPS19,-0.21539570047540568,1.605879699195973e-07,0.007237378628336412
KCNIP4,0.9055710186929069,1.698584710663198e-07,0.0076551815740169005
SEC62,0.22117103244316838,1.7043509981107263e-07,0.007681169078285421
KCNF1,0.6015202012305385,1.7780940897438313e-07,0.008013514443657499
RBFOX1,0.7534156006217027,1.788691645909779e-07,0.008061275509786192
CPEB4,0.36006200806937727,1.9070100210072383e-07,0.008594512762675421
ZNF652,0.42811738542727074,1.9101415760225393e-07,0.00860862605481838
BOD1L1,0.25481336724829484,1.9170769061105375e-07,0.00863988220045897
RPS14,-0.17606513808568458,2.0091992285890058e-07,0.009055059083404931
TET2,0.5066521506982404,2.0941730638490696e-07,0.009438019164154987
PGM2L1,0.3987082576680871,2.1701769625792622e-07,0.009780553534952219
PWAR6,0.37330033908031773,2.4349553817692993e-07,0.010973856914557878
ATXN1,0.4559776282634116,2.5875172893208287e-07,0.01166142291951111
RPS28,-0.1824107520035838,2.657852573702998e-07,0.01197840997916467
CSRP2,-0.7952288582527008,2.691796434201465e-07,0.012131388169659163
CDC42,0.1792826356027204,2.769288209858445e-07,0.012480628104190039
WNT7A,0.5238207236129948,2.9299562154250225e-07,0.013204726671677491
FGFBP3,-0.7237785968979096,2.989708113015932e-07,0.013474016523740202
MFAP2,-1.0880996865809645,3.0246888501715217e-07,0.013631667709953013
SMAP2,0.3590093018521493,3.027194115379217e-07,0.013642958439191055
RPSA,-0.18486105223616045,3.179436416651145e-07,0.01432908404256338
MAGI2,0.4105012498413879,3.193298332426764e-07,0.01439155692458094
TMEM97,-0.5111183160838447,3.3608503925996547e-07,0.015146680549368123
RASAL2,0.3980482565124946,3.384834015296434e-07,0.015254769940137969
RPS3A,-0.15440959875234572,3.424710423355885e-07,0.015434484935980304
TUBA1B,-0.3889257921414382,3.5059385508647653e-07,0.015800563861037325
LDHB,-0.20290284911883294,3.5242816507631883e-07,0.015883232543659538
MT3,0.6141340755474285,3.5427249089892143e-07,0.01596635261983259
RGN,0.9832246747111499,3.5850296131734183e-07,0.01615701146064996
HINT1,-0.16018480986596595,3.656340038851668e-07,0.016478393287096698
DPYSL2,0.20378976331921606,3.9326868295219697e-07,0.017723833003289613
RPL32,-0.14913444540227871,4.2521697127792566e-07,0.019163678461553552
TMEM178B,0.47374025789768326,4.253422762889869e-07,0.019169325707792062
ERBB4,0.738705433827278,4.36137518988744e-07,0.019655845705784714
BEX4,0.2114671350278643,4.6502295281136696e-07,0.020957654437302686
ARHGAP21,0.24935679636606678,4.928271486459579e-07,0.02221073393517603
GSTP1,-0.24516230474785994,5.1635766252447e-07,0.023271207134652812
PPM1K,0.37680784860725586,5.591913045943642e-07,0.025201633715458804
ACAT2,-0.41306602301993056,5.801171337853627e-07,0.026144718985438724
ANKS1B,0.340288979676906,5.857367189054941e-07,0.026397982447632806
ARL4C,0.2550411348494964,6.124740272728246e-07,0.02760297946113166
ITFG1,0.39155302998838915,6.374468091152607e-07,0.02872845279320657
CAMK2D,0.4414712873508943,6.464211237400264e-07,0.029132907204715508
SCN3A,0.48226200975020383,6.721055270109133e-07,0.03029045189132784
SOBP,0.4745107863272909,7.154263357289636e-07,0.03224283409863293
FRY,0.5343359193063693,7.336349454600821e-07,0.03306345972199498
RPS16,-0.20026206484168263,7.455092239067949e-07,0.03359860970303143
RBFOX2,0.25164292710952885,7.648770223855905e-07,0.034471477644873794
RPS13,-0.145761376331202,7.688117610063441e-07,0.034648808445033916
SBF2,0.4333441283598457,8.082767117834067e-07,0.03642741484665457
EIF4G2,0.16096232622519846,8.130325119815041e-07,0.036641749249982425
TNC,0.9044805296880609,8.157299213884528e-07,0.03676331609713479
SP4,0.6667837450970575,9.030265775145097e-07,0.04069760179542392
SCG3,0.27968978131069566,9.190131171621374e-07,0.04141808316426321
ANK2,0.2785794513632477,9.214063962925678e-07,0.041525943468113446
NRXN2,0.36758382169459086,9.272242595947944e-07,0.04178814293141819
RPL13A,-0.1765935674595065,9.395938717684015e-07,0.042345616612858315
MAP9,0.28546119926663577,9.748618747806859e-07,0.04393507497261595
MEAF6,0.22351298142316933,9.792126420826719e-07,0.04413115535338186
TPT1,-0.13349544477375908,1.0017328418268995e-06,0.04514609571545471
CNKSR2,0.37626887560557487,1.0043160447725796e-06,0.04526251550581062
VIM,-0.289094060585791,1.0572549218723144e-06,0.04764836481894147
AP002884.1,0.5936567967403032,1.0867654260948711e-06,0.04897834422324365
CACNA2D1,-0.9319610038369639,1.1035104635251247e-06,0.04973300957015032
TYMS,-0.7664623667334379,1.1164895281057725e-06,0.05031795005267096
RPL9,-0.13219299297836873,1.1727814058575595e-06,0.05285491239918849
EEF1A1,-0.13682440358871162,1.2649750105223465e-06,0.05700989377422111
PLEKHH2,0.7691969737410815,1.3091835617817793e-06,0.05900228476238123
N4BP2L2,0.24252073635063498,1.336036078658509e-06,0.060212473992981685
CKB,-0.14525150525866692,1.368345174311163e-06,0.06166858031585549
SH3GLB1,0.31578987382468793,1.3684203932218253e-06,0.06167197028172122
ELAVL3,0.2224404263182631,1.3817598205623227e-06,0.06227315159310276
CD99,-0.6245779116392047,1.4108607712858222e-06,0.06358467324030943
TCAF1,0.2572549838862881,1.4376094330526001e-06,0.06479018192881458
HIST1H1C,0.20251052400731323,1.4539819988002023e-06,0.06552806072192752
DYNLL1,-0.2306858601683408,1.464091560260517e-06,0.06598367843782098
RPL35A,-0.1450393486746595,1.5563696524697328e-06,0.07014246749750591
HS6ST2,0.4826891002556075,1.6498273740506164e-06,0.07435442009371318
EML1,-0.7221936144735961,1.7760524380768867e-06,0.08004313127924913
ARID1B,0.2987063912926803,1.778071037072948e-06,0.08013410549880362
PCDH7,0.5197609320160406,1.8030721495865265e-06,0.08126085563756558
NUDCD3,0.3956585177545465,1.8483253523271514e-06,0.08330032697868006
CLK4,0.4674087232758408,1.8988195085167803e-06,0.08557599760983425
NTRK2,0.4686122998189439,2.0637673947554447e-06,0.09300986894683838
SHTN1,0.20901849196031674,2.14266761489057e-06,0.0965657440678882
NLRP1,0.24266712434083604,2.151166461850096e-06,0.09694877010266012
SHPRH,0.32112300143994255,2.1844777697843654e-06,0.09845004412864178
UCHL1,0.17539368268210476,2.2066104274909293e-06,0.0994475187461612
DYNC1I1,0.6567146224415019,2.2077056300862097e-06,0.0994968773367253
ACSL6,0.8027500498715257,2.210326523144346e-06,0.09961499574506938
LRRC4C,0.5324243254765585,2.234180352500559e-06,0.10069004012649518
SLC17A7,-1.8932940607739477,2.361451584537865e-06,0.1064259000119525
CALM3,0.19382949619138934,2.3953546741672938e-06,0.1079538444553716
NME4,-0.5177239822719514,2.414377294212512e-06,0.10881115589556949
RPL26,-0.1481346871794491,2.4171332277966976e-06,0.10893536031034157
CCNI,0.17864219983037932,2.458420914841497e-06,0.11079611379007659
DACH1,-0.7832694018232398,2.4769237818073348e-06,0.11163000099849296
PAK3,0.2557669091973023,2.5413008994945585e-06,0.11453134893842076
ZNF138,0.3372445303224973,2.556316223367716e-06,0.11520805955473623
SRSF2,-0.4268221151991359,2.5704917477202732e-06,0.11584692208625727
GRM5,0.669621615744205,2.5795050133670117e-06,0.11625313194242448
CELF5,0.3360230272525123,2.6451506116575985e-06,0.11921164776618465
BICDL1,0.620779272472765,2.779875289959932e-06,0.12528341956791422
TRIM44,0.26420267750915694,2.8244242029629163e-06,0.1272911499791327
RPL15,-0.1101389825983583,2.920133079993833e-06,0.13160455764916207
OGA,0.2405560089128309,2.9631055118439775e-06,0.13354123920778438
PRKACB,0.38297803083957765,3.002062159307428e-06,0.13529693739566717
SARAF,0.16547131624661837,3.004161468034283e-06,0.13539154904136907
IRF2BP2,0.3306920300933491,3.0057932343119376e-06,0.1354650894839704
JPH4,0.38579431797222996,3.0330999651884127e-06,0.13669574923111139
SRGAP1,0.2780599740645553,3.2526899773621665e-06,0.14659223189975812
RPS25,-0.16105943576080461,3.2558278252005544e-06,0.1467336484261386
PDE1A,-0.7491530103187145,3.2726111746706793e-06,0.14749004042005817
CASK,0.2578885307945614,3.3395632197397163e-06,0.15050743518722953
WNK3,0.2778011912816127,3.4017379255679714e-06,0.15330952482949733
NCAM1,0.24319469193010979,3.522596543792389e-06,0.15875638103563539
SEPT3,0.3017914907811782,3.665986543666122e-06,0.1652186815499448
NRSN1,0.5339801345989821,3.74324893770428e-06,0.1687007431244565
LMO1,0.7403856935623996,3.7554816394447244e-06,0.16925204652649484
CHD9,0.22579921304765982,4.080167149034253e-06,0.1838849730726757
RPL31,-0.19984143742863436,4.219967759006711e-06,0.19018550696291445
ATP1A1,0.3591556301219942,4.370089314642556e-06,0.1969511852323107
CRMP1,0.16715206475523914,4.440489687285165e-06,0.20012398922656782
SFPQ,-0.3315973829852248,4.619957367610416e-06,0.20821223864346622
CAMK2N2,0.35034053145328714,4.853973313512228e-06,0.21875886929336907
PDZD4,0.41733348928810965,4.859135751322796e-06,0.21899153004061578
KIAA1211,0.6802940826852673,4.878247370276867e-06,0.21985285248363784
RNF180,0.41006106153234767,5.228978170901399e-06,0.23565958820618427
SCG2,0.24441859440940783,5.27808973971311e-06,0.23787294838939044
SAP18,-0.21983054763671483,5.568087005346579e-06,0.25094254515695963
ZFP36L1,-0.6842805483160549,5.696280071505289e-06,0.25671995026260036
NOVA2,0.30778577926382533,5.723275325442145e-06,0.2579365723670266
NEXMIF,0.32903437015581916,5.83193475223176e-06,0.26283363541358096
ZNF429,0.7347731749722124,5.84044178841836e-06,0.26321703052043866
KIAA1549,0.39730211004954485,5.900810522652122e-06,0.26593772863488585
JAKMIP2,0.2896402573802062,6.001253029186415e-06,0.27046447151937336
RTN4,0.12249336180150516,6.029652791283979e-06,0.2717443919975864
N4BP2,0.35254258025529256,6.162278732402271e-06,0.27772157791190555
SLC12A5,0.45705278439897234,6.574660088132234e-06,0.2963067808519435
KIF3A,0.26191666234143185,6.644227934726743e-06,0.29944206456226485
EIF3E,-0.25151424308616144,6.926809363214194e-06,0.3121774443813373
H3F3B,0.12312693543808617,7.010489591063873e-06,0.31594874489006664
RNF146,0.3710979681375378,7.338669436807166e-06,0.33073915417802535
ELAVL2,0.2566281778511211,7.6026950430740925e-06,0.3426382602012632
KMT2E,0.19926453422816626,7.725395538615842e-06,0.3481681261343388
CCSER1,0.5267106082706913,7.726604574154194e-06,0.34822261494798123
ARRDC4,0.5102234687881639,8.168201676150844e-06,0.3681245131407662
PDS5B,0.3738738688025003,8.609629694067422e-06,0.3880187910522306
SCG5,0.3319655573847452,9.234341769692733e-06,0.4161733148765121
ZNF804A,0.6628750003059183,9.251019054135057e-06,0.41692492673175874
HSPA13,0.319461854329688,9.29695917606388e-06,0.4189953561468469
DGKE,0.47083418725078263,9.423435403554947e-06,0.42469538676741436
CHN2,0.8836321119799995,9.694344889288331e-06,0.4369047354704465
CREBRF,0.282799141074363,9.811449587004972e-06,0.4421824099871401
PNMA2,0.3204521971842496,9.893877625843928e-06,0.44589727684153413
PCDHGB7,0.8392870351579451,9.909806256480636e-06,0.4466151483670693
CDH2,0.23078394354822818,9.930573658722963e-06,0.4475510936513265
HIST1H2BD,0.5986141973574033,1.0623896265826716e-05,0.4787977569082784
PDCD5,-0.29687600451766816,1.076131107488755e-05,0.4849907675230321
PDE5A,0.8444405206109544,1.088192742448868e-05,0.4904267051668558
