gene,log2fc,pval,padj
CLIC1,-0.5524080329401944,4.338930177057984e-09,0.0001955469052196492
VAMP2,0.2046447273276537,5.82075299071505e-09,0.0002623296957855459
GNG5,-0.4735064850207796,6.685985732049537e-09,0.00030132400497200854
GNAO1,0.28529660284876984,7.1383785549272716e-09,0.0003217124447134623
GAP43,0.1459826535095181,7.86955656195687e-09,0.0003546651751342722
SLC25A3,-0.19834541888036972,9.078123035530598e-09,0.000409132848965293
STMN4,0.20484821316311796,9.164242031900471e-09,0.00041301405989369044
MTSS1,0.31333000562645535,9.772939124630398e-09,0.00044044682046884276
FNBP1L,0.21005712557460865,1.1436626312644194e-08,0.0005154258746582485
ANKRD12,0.20296032887542736,1.2079852451662987e-08,0.0005444147902915475
TTC9B,0.3184097514492017,1.214201428290096e-08,0.0005472162997017804
SOX11,0.19546198110187119,1.2448366115691556e-08,0.000561022964101987
BEX1,0.1998970514412326,1.3534791287739267e-08,0.0006099859737558333
RBFOX1,0.4885331021034576,1.3844350554848006e-08,0.0006239371908058899
RPL13,-0.17294282581104703,1.4210253051211641e-08,0.0006404276845120063
RPL6,-0.1734780274510328,1.4912848476300487e-08,0.0006720922551299104
AKAP9,0.2437655825942433,1.5545948084394468e-08,0.0007006247882674899
CELF5,0.3110804949369344,1.641847013900133e-08,0.0007399476122245119
GRIA2,0.2741769670387435,2.2453100267938453e-08,0.0010119163228754502
CRABP1,-1.3230668231720961,2.7023410988426438e-08,0.0012178910864264027
RPS2,-0.1728283804498023,3.318853149619686e-08,0.0014957407374706002
CD99,-0.6757689423272167,4.1939407653059084e-08,0.0018901252241080668
SEZ6L2,0.22369782760894807,4.3021425755185305e-08,0.0019388896159346913
RPL8,-0.15044427798329618,4.4937173033986634e-08,0.0020252285142957098
PCDH19,0.6194917811538381,4.5426311823248966e-08,0.0020472730212501844
SEZ6,0.414660956214856,5.009864589844426e-08,0.002257845773351086
TUBB2A,0.16963024663912574,5.01389489926396e-08,0.0022596621532002814
RPS7,-0.1716942564823567,5.170381589195373e-08,0.0023301875746185707
ATP5MC2,-0.20529125129354453,5.734799650615214e-08,0.0025845595065392647
CPNE5,0.7435063901835979,5.76243024408285e-08,0.002597012062403259
TTYH1,-0.45373401509743516,5.809155919201617e-08,0.002618070389665785
EMC10,0.3520160412225615,5.809630443387448e-08,0.002618284248225855
ANK3,0.2284680687723324,6.044520839409984e-08,0.0027241446519052914
FRY,0.4167318766923047,6.130149365901616e-08,0.0027627357162245403
CKB,-0.25128153788283436,6.450834196689762e-08,0.002907261955764142
FBXO41,0.9971703418468039,6.72248099409245e-08,0.0030296877344175854
SYT1,0.15801904331037875,6.838570620892881e-08,0.0030820070074240036
NES,-0.6885673729552962,7.017035444994714e-08,0.003162437534350218
CRMP1,0.2114185814478391,7.051986639083907e-08,0.003178189338502335
PCLO,0.37667653941690443,7.219794428969806e-08,0.003253816953248112
COL6A2,-1.2091956706298577,8.047378041424164e-08,0.0036267923357090424
NOVA1,0.23745789719750587,8.163702602814737e-08,0.003679217489036546
CSAD,0.33949790030631355,8.498571180126646e-08,0.003830136059459477
TUBA1B,-0.33303793159296946,9.116535650844222e-08,0.0041086402871224744
KIF5C,0.1687121618683225,9.993625749160628e-08,0.004503927252631712
STMN2,0.18968334749011184,1.0314485066054147e-07,0.004648532129569283
CSRNP3,0.30717953605395826,1.0582848375406684e-07,0.004769478105828284
ANKRD36C,0.3330507066701051,1.1318159010009765e-07,0.005100867902631201
STMN1,0.1626993694658836,1.177802175789111e-07,0.005308118845846366
NDUFA1,0.15216108720214905,1.2153536976811097e-07,0.005477356044709225
ZC2HC1A,0.29325293900898625,1.3023575240467267e-07,0.005869464889373788
SLCO1A2,0.6456921714666861,1.4900561406960833e-07,0.006715385014889108
BLCAP,0.2763449101039153,1.88106508591801e-07,0.008477584129215288
ZNF506,0.7663346448349349,1.882822000531803e-07,0.00848550219199673
DST,0.20970925782363037,2.0759875263287597e-07,0.009356060583658454
FOXG1,0.1834346597890939,2.1199937161320292e-07,0.00955438767986383
ZSCAN18,0.31462123154960875,2.1981652875702196e-07,0.009906691318021466
ARHGEF9,0.21542694505833526,2.2526340193174121e-07,0.010152170998259713
PTN,-0.3638526128511863,2.2709753546477677e-07,0.010234831728326559
IGFBP2,-0.25366216016044474,2.2849685762261312e-07,0.010297896379335928
JOSD1,0.40214522169244915,2.3208243948857898e-07,0.010459491382871278
TCEAL4,0.15407294578532182,2.399877945258311e-07,0.010815769923690155
MYCBP2,0.25846442407484826,2.5288997806960367e-07,0.011397245531640898
RPL5,-0.14274464571493084,2.585091213993545e-07,0.011650489083226108
SMPD3,0.5366664808253119,2.631776532258101e-07,0.01186089047558081
MALAT1,0.10524749378873288,2.716802132152196e-07,0.012244083849183518
CHD5,0.4248401270026285,2.7332066432350643e-07,0.012318015699731788
NAP1L1,-0.26877660833340045,2.750549467570711e-07,0.012396176340447682
HES1,-0.6870341952006018,2.896842064619143e-07,0.013055487816825554
BOD1L1,0.20777548947321423,2.909937144579544e-07,0.01311450472319109
RPLP0,-0.16535674621267926,2.9120524288432735e-07,0.013124037886310865
RYBP,0.34871676768779303,2.918138763963185e-07,0.013151467781429282
WNK3,0.2511323136435513,3.2176639108705274e-07,0.014501367713511293
ROBO1,0.45175199166302393,3.2876543221149745e-07,0.014816800498907767
TMSB10,0.1475144597644391,3.3528015164208114e-07,0.015110405874205313
OCIAD2,0.340509945778674,3.366359340173375e-07,0.015171508274293366
ZNF382,0.5474717625336467,3.610794774289161e-07,0.01627312988876639
NCOA1,0.330731887435136,3.616131567518721e-07,0.016297181748493372
INA,0.19005909254749243,3.624673527991007e-07,0.01633567865594987
SPSB3,0.31046575113861535,3.6701993444410164e-07,0.016540854405526773
XPR1,0.25405254206688777,3.8234789356828003e-07,0.017231654867335244
SSBP2,0.26282223549914985,3.824479231084865e-07,0.01723616299865327
C11orf96,0.34856340486527665,3.985545082851871e-07,0.017962054579396813
ZNF652,0.3201454244065448,4.0848782556501817e-07,0.01840972932256424
MAPK10,0.2822602103772745,4.330944198827069e-07,0.019518699315273835
ZC3H6,0.30119594480225326,4.593618541104405e-07,0.020702520041049333
FAM117B,0.42957233894633107,4.610507979840861e-07,0.020778637363546792
SYNE1,0.3541732353419663,4.6427255862013794e-07,0.020923835671892377
TCEAL7,0.18724875231468818,4.901711974092393e-07,0.022091035524839597
ELAVL3,0.17508217639848134,5.106389191489313e-07,0.023013474808204037
FGF14,0.4969721368584452,5.122890014419568e-07,0.023087840716986108
MLLT3,0.4254510381023746,5.225509078776724e-07,0.02355032431623094
ZNF677,0.33453940873969823,5.576719319666523e-07,0.025133158629873087
ARPP21,0.4637176846979342,5.623946457422591e-07,0.02534600189431213
VIM,-0.36899047223504366,5.715706409109493e-07,0.025759545644574663
RAB3A,0.2271786753323825,5.760460795034561e-07,0.02596124471106176
FGF12,0.43906097756556806,5.762952750565375e-07,0.025972475456248034
NRGN,0.8674557754782886,5.798196935913325e-07,0.02613131395077417
PGM2L1,0.2260588394469329,5.851213817908985e-07,0.02637025043455221
ADGRL3,0.442298126933524,6.088583390795321e-07,0.027440027625636354
NEDD4L,0.2632880102426023,6.460564139221248e-07,0.02911647046264232
NOL4,0.3564330006740918,7.022147430202352e-07,0.03164741403843596
TRIM9,0.42847613657918227,7.02775207805928e-07,0.03167267306539756
GAS1,-0.9046027780611348,7.062245618776345e-07,0.031828128554701234
METRN,-0.5315042860632035,7.560095891615342e-07,0.03407184016433202
MEF2C,0.39607404369909716,7.704125069007972e-07,0.03472095086100513
FDPS,-0.24281143115419046,7.918086903191173e-07,0.035685234055301975
PDS5B,0.24951690312770117,7.918633964099087e-07,0.035687699549401763
PGAP1,0.2342246908437104,8.201137562391381e-07,0.036960886766185475
ARHGAP21,0.1855723459749954,8.389849646128766e-07,0.037811374385173124
MPPED2,0.25866487651374137,1.0130845937705857e-06,0.045657696472052756
PPFIA2,0.34945415754436193,1.0195030371029645e-06,0.045946962876156405
ZNF626,0.47088282690969985,1.0663837086699601e-06,0.04805978098233776
SLITRK4,0.26951995322101163,1.0854098315693506e-06,0.04891725028916749
HDGFL3,0.20182217487865195,1.0991097176837883e-06,0.04953467675657297
PHACTR1,0.3687724481616508,1.1548069196454236e-06,0.05204483825457995
COL6A1,-0.5399869820687426,1.181454355773012e-06,0.0532457849059781
SLC12A5,0.32613527982127666,1.2156255573270158e-06,0.05478581261761395
CCSER1,0.37067181248791026,1.2206592909791425e-06,0.055012672925847994
SRSF2,-0.33139135633139866,1.2518921535164392e-06,0.05642027557467888
PCAT7,0.6613360255126977,1.2544970644512432e-06,0.05653767370068863
S100A13,-1.10149793974024,1.2908919672151457e-06,0.058177919178452185
ARRDC3,0.23778111888687226,1.2909750359835215e-06,0.058181662921705346
RPL18,-0.1289121322668132,1.3300052915253896e-06,0.05994067847846626
RAN,-0.22349148423005882,1.3598124144058135e-06,0.0612840258924412
GOPC,0.3096336837960035,1.4042868181629586e-06,0.06328839832096822
PRDX4,-0.23141269712057555,1.418326983728935e-06,0.06392116050269564
UBQLN2,0.33448073012047597,1.4492848898761679e-06,0.06531637141693913
SCG3,0.19478267207357336,1.4521347964091547e-06,0.06544481100456778
CLVS2,0.3819607434186272,1.478142796385029e-06,0.06661693954748049
SLC1A2,0.2920459190883645,1.4824965426374348e-06,0.06681315418358391
CCNI,0.1342580599847336,1.5096113381574128e-06,0.06803516378807828
EEF1D,-0.24985635900205172,1.6561734601299795e-06,0.07464042550113792
ZNF682,0.5197780969613028,1.6830272375756294e-06,0.07585067154305847
DGKI,0.5708857636171119,1.7126969860115082e-06,0.07718782776556665
NPY,0.3631236648660503,1.976329916386632e-06,0.08906923667171274
MN1,0.37065207390109745,1.997965940025992e-06,0.0900443289850914
GNAL,0.4270963340212348,2.009099227207045e-06,0.09054608397176711
ZNF302,0.26468829845552927,2.0128071680503012e-06,0.09071319344969098
RPL10A,-0.15793079992801395,2.0864137329367565e-06,0.09403049411599375
RPLP1,-0.14666872475512882,2.0879230114291726e-06,0.09409851427908995
SLC6A1,0.4890721048795388,2.1371143705817275e-06,0.0963154704533773
PREPL,0.2505963624102367,2.29749945224178e-06,0.10354370531363255
KIF3A,0.20704834628683955,2.4454125426842666e-06,0.11020985247369453
PBX3,0.42291134867740304,2.446523890142771e-06,0.1102599386809544
GSTO1,-0.597757613218667,2.4582945755872197e-06,0.11079041993256482
PDIA6,-0.25679104415128284,2.4724548180615275e-06,0.11142859374039692
PAFAH1B3,0.14012585252905496,2.8683390860262392e-06,0.12927030592903055
PLK2,0.31803185867066286,2.885021809673205e-06,0.130022162918352
PKIA,0.20260014164143736,2.8990394522754315e-06,0.13065391003514915
ANK2,0.2594757065967829,2.959527277912599e-06,0.13337997536096502
GRM5,0.4732852118741082,3.0717338648234005e-06,0.138436901819861
ZBTB20,0.24785275382687433,3.0780237005867406e-06,0.13872037213804322
RPAIN,0.16415911812117856,3.1065853969280965e-06,0.14000759066875545
DAAM1,0.1877359434367949,3.145002426707677e-06,0.1417389693668616
RFPL1S,0.5485619052338933,3.1789629166834033e-06,0.14326950072908762
DPYSL3,0.18132208998075883,3.3082827892716438e-06,0.14909768874689444
NETO2,0.38916003990649634,3.3219003658935264e-06,0.14971140569008945
NUDT3,0.21435266919346252,3.4206837522532396e-06,0.154163375346549
LRRTM2,0.2887233463712826,3.4895576535021178e-06,0.15726738432803344
SCN3B,0.31726859767742416,3.5223044236865064e-06,0.15874321576670347
RUFY2,0.2167173282424766,3.629390497028595e-06,0.16356937092008472
BTBD17,-0.7799028802914685,3.6689452004458872e-06,0.16535202229369525
KIF2A,0.17745206506704259,3.6831847669560602e-06,0.16599377107717572
SCG2,0.1805055418913195,3.915810899979277e-06,0.17647776564026607
JPH3,0.38889544698673895,4.095389844360753e-06,0.1845710295056504
NSD3,0.15445553979818816,4.12891756362832e-06,0.18608205675760114
GABRA3,0.4450606137829425,4.210240369673102e-06,0.18974711298042735
RPL36,-0.13837157435627345,4.388131561170407e-06,0.1977643131988279
ANKS1B,0.2983286835117096,4.391277098170221e-06,0.19790607626033552
ZNF148,0.23526387100473564,4.5178521776989555e-06,0.20361056194453653
DACH1,-0.6835845131181031,4.569742781013882e-06,0.20594916765473362
LINC01122,0.39047453675484833,4.62051842609057e-06,0.2082375244270498
CDR1,0.5251919381963348,4.671532530142741e-06,0.21053662806847306
ATP6AP2,0.18190306572761306,4.713500739272902e-06,0.21242805131755116
KLF7,0.27212994253182965,4.730927013252284e-06,0.21321341863325394
NT5C,-0.6655125715139802,4.976682088339958e-06,0.22428910835730523
NEXMIF,0.2817363214641697,5.064889991635013e-06,0.22826446214300677
GSTP1,-0.20639716434457878,5.539365534987976e-06,0.2496481259308381
CXXC4,0.20849683739469546,5.761768580025972e-06,0.2596713863646105
NEUROG2,-0.8422204413366068,5.926633116558781e-06,0.26710150129707116
REEP1,0.27419613038349666,6.525063724893698e-06,0.2940715719535092
CENPBD1,0.6041458415191747,6.9200908583422205e-06,0.3118746548037672
YWHAB,0.15477843891250487,7.027884905586035e-06,0.3167327169249514
ZNF454,0.6633321451129581,7.279674426818872e-06,0.3280803670678729
CDKN2D,0.21101100198386946,7.418683724225161e-06,0.33434523808337957
AP1S2,0.16150174988505495,7.553057494114057e-06,0.3404011951447323
DYNLL1,-0.16302304937222,7.89107526675235e-06,0.3556349801219949
ATP13A2,0.34618155648268156,8.106358749149223e-06,0.3653373761066572
PHKB,0.33128851875052656,8.120136933964517e-06,0.36595833133991285
CXADR,0.19237256719182327,8.163497556168409e-06,0.36791250786139784
TRIM2,0.25764297300586003,8.620790395097444e-06,0.3885217815262516
SERTAD4-AS1,0.5476156544952935,8.677099818221734e-06,0.3910595346076171
ATP1B1,0.18443915097982,8.745106538032843e-06,0.39412446145606417
SNCG,-1.808740418795318,8.777975214833034e-06,0.39560578698209514
SCAMP5,0.4780624651599523,8.909691683989251e-06,0.4015419848140276
MAST2,0.4985264688704285,9.030896332085092e-06,0.40700443589441093
GOLGA8B,0.4681937368216178,9.410840962509326e-06,0.4241277804983703
DMRTA2,-0.7701605813385026,9.894366007013956e-06,0.445919287204105
CTNND2,0.35943476847855205,9.904915121650149e-06,0.4463947147025289
RPL12,-0.19929854796048074,1.0047349165039993e-05,0.45281393217002236
EIF4A2,0.11635106018760144,1.0202940947445782e-05,0.4598261426194865
H3F3B,0.11612755749955195,1.0545706994324888e-05,0.47527392282023406
CYTH1,0.4287205838372654,1.0695973864827124e-05,0.48204615014002883
RPS9,-0.14604278201555942,1.0731813214649455e-05,0.4836613579578216
UBE2QL1,0.3599479334194866,1.089149845934223e-05,0.49085805256563564
AF106564.1,0.4285321899539183,1.0933662558221258e-05,0.49275830417391564
RTN4,0.10319253213997248,1.1137278697948005e-05,0.5019348763591207
SRSF9,-0.2120332982948332,1.1483753887860442e-05,0.5175498202180944
PKM,-0.20193689603886278,1.2694984733813295e-05,0.5721375719834976
TMOD2,0.29543574253159877,1.3163513486125211e-05,0.593253225792691
GNAI2,-0.26399185356398036,1.3164606010282376e-05,0.5933024636714062
ZNF704,0.3116536917435474,1.3212548918506428e-05,0.5954631546592477
MUM1,0.33520871022905335,1.3251747473574937e-05,0.5972297551390753
TNC,0.6350686336378906,1.3591886625974325e-05,0.6125591464594109
SHTN1,0.2936542584911944,1.3613398105682961e-05,0.6135286258269197
ZNF638,0.17832200265381148,1.3668762983476412e-05,0.616023810139315
UCHL1,0.1460278718372363,1.379358807485076e-05,0.621649427357374
PHACTR3,0.43580105111279166,1.4070491963780185e-05,0.6341289318236454
APC,0.16822254715902885,1.4108720691741183e-05,0.6358518241353917
ATP9A,0.30921893842451675,1.4125911650841871e-05,0.6366265862801415
MTMR7,0.6123638880820401,1.4186775865177026e-05,0.6393696146917982
AC021504.1,0.31916574540719556,1.4364611282680073e-05,0.6473843012878255
AMBN,-1.064399742440024,1.534966112847739e-05,0.6917785277382191
LSAMP,0.25727044468558347,1.540906797292685e-05,0.6944558754038672
RBM8A,-0.19839951375022236,1.542982718920109e-05,0.6953914517629146
DNM3,0.2973612222448615,1.566972306488168e-05,0.7062030790880875
ZNF680,0.5229653667314043,1.57422423181508e-05,0.7094713767944203
ZNF493,0.3716055092683852,1.5849485392127605e-05,0.7143046076524069
ACSL3,0.2548607949546591,1.6109199431069143e-05,0.7260093999594242
RPS6,-0.23520306300623428,1.6136861845392964e-05,0.7272560896481701
RHOA,-0.2316623630424785,1.6404734992930976e-05,0.7393285966614133
ZNF865,0.6369562075015014,1.6589060210403517e-05,0.7476357655624657
EID2B,0.3798767502990963,1.6727592109466727e-05,0.7538791211894464
TCEAL2,0.22594075340754816,1.692847992917912e-05,0.7629327334482445
PCDH10,0.34251696161335654,1.7021947798623316e-05,0.7671451433883556
RNF19A,0.3347433335582102,1.7438464250396635e-05,0.7859167068368755
GABPB1-AS1,0.23491972881979795,1.7651757165948467e-05,0.7955293919549655
NME4,-0.4253435895987344,1.7983849082762782e-05,0.810496110461953
NRXN2,0.2571131403587443,1.8338722282074116e-05,0.8264895358085163
PRDX6,-0.26477929010674045,1.8394141951580868e-05,0.8289871894738465
RACK1,-0.14715852156043763,1.8500708594229143e-05,0.833789934924719
PTBP2,0.29237294534938385,1.8659308230306593e-05,0.8409377033234575
FGFR3,-0.5578192990093156,1.9193118052294307e-05,0.8649954443807998
CRB2,-0.8965332404260788,1.9432136660037165e-05,0.875767534994555
MYL12A,-0.44316236867585346,1.9600334829633412e-05,0.8833478901019186
SCN1A,0.6538242334591255,1.9853873290287538e-05,0.8947743614466788
SELENOW,0.1551477688222358,2.0096173608097345e-05,0.9056943521697312
CASK,0.2019442343644503,2.0141562620645814e-05,0.9077399441872656
AMER2,0.23396768025897166,2.0225550803942838e-05,0.9115251236320958
SOX3,-0.5629424172812992,2.025263060881809e-05,0.9127455562782136
RB1CC1,0.17894687884610216,2.030842709022096e-05,0.9152601921020782
GABRB2,0.42255173519455447,2.034051271992965e-05,0.9167062272617894
LDHB,-0.1431465211522851,2.0388360463765108e-05,0.9188626293809659
TRIM16,0.2865513420536703,2.054407823326443e-05,0.9258805178167613
EDNRB,-0.7623425028348183,2.0683562169055646e-05,0.9321667798349998
ATXN1,0.4157183210123321,2.089554931461457e-05,0.9417206165110494
BEX2,0.13069196459317434,2.1063956078037904e-05,0.9493103725250123
ZIC1,-0.6171472749066331,2.1715816692474588e-05,0.9786884266964447
AL078639.1,0.29009247709145586,2.2123558308884128e-05,0.9970645258647899
HAUS6,-0.17947429005798643,0.1519224866234601,1.0
ELMO2,0.2388963681814542,0.15204880414346222,1.0
MMP16,0.23523380280043482,0.15215588429453275,1.0
NF2,0.16681849661705983,0.15223277967772808,1.0
H2AFX,-0.24958785260771288,0.1523187693673207,1.0
ELF2,0.13821817856704044,0.1525716360561391,1.0
SLC4A10,0.20542786550064562,0.1526026255438413,1.0
TOX3,-0.11331893388207886,0.15266134683879218,1.0
MAML1,0.10709559094524002,0.1531889383017484,1.0
FOXO6,0.1800885155277907,0.1532618766383489,1.0
C17orf51,0.1759982262943236,0.15380937775087267,1.0
COG3,0.15987766757008304,0.15416590466819935,1.0
NR2C2,0.24578781825231388,0.1547240770028342,1.0
MPHOSPH6,-0.15509731847100228,0.15490708178347787,1.0
CEP192,-0.17983556395160605,0.15501904675914507,1.0
MED7,0.12242801342448972,0.1550456742039703,1.0
LAMTOR2,-0.15280401997895585,0.1552142787402822,1.0
BOLA3,0.10777607824039381,0.15531081083773812,1.0
EFHC1,0.11523145576570926,0.15535823431040874,1.0
SIRT7,0.20419480168857884,0.15538317849475058,1.0
MAEA,-0.18308745950379257,0.15542456341021793,1.0
TGIF1,-0.21175263906391262,0.15584757134715185,1.0
PPP1R35,-0.16517036042532673,0.15603415891497593,1.0
ANKZF1,0.12907735356131855,0.15620333269547215,1.0
TYW1,-0.24634698387160903,0.15637178446215713,1.0
TMEM179B,-0.17732863992976755,0.15647994985680594,1.0
CYSTM1,-0.18531292635157803,0.1568700467000837,1.0
NCSTN,-0.3366693369139333,0.15688816484043308,1.0
MYO1B,0.16587944646483122,0.15718201858922676,1.0
TMEM145,0.12311369737023137,0.15191892787599603,1.0
ALDH18A1,-0.21426661945579495,0.15166156797286443,1.0
ZNF559,0.1170007420867396,0.14926765597018243,1.0
SLC25A14,0.17249536291686196,0.15130145322089028,1.0
LIG1,0.17191092734652624,0.14619148502072488,1.0
ZNF260,-0.22912779249785586,0.14665991061781009,1.0
MED17,0.15056261447462216,0.14677211000683554,1.0
MFSD12,-0.23786813744529045,0.14687919097414676,1.0
HIVEP3,0.2568772947714848,0.1472742216084435,1.0
GRHPR,-0.10903537706455566,0.14780279702673824,1.0
NBAS,0.11103641150933274,0.1478864624355518,1.0
ARHGDIA,-0.19612714717395868,0.14788924392832287,1.0
HECW1,0.11684833845870957,0.1479446137631084,1.0
RTN4R,0.13945002116973026,0.14835057287733688,1.0
GPR12,0.21278439284434958,0.14842865057590826,1.0
ACVR2A,0.11659836926217282,0.14853783498926076,1.0
PPP4R1,0.14973260154113288,0.14894798710501012,1.0
AC060780.1,-0.1696474678915787,0.14905990947509315,1.0
AC012306.2,0.3274238034287036,0.14916870749836253,1.0
AC245060.5,0.12945577475291437,0.15724384683725323,1.0
FIG4,0.22330702661959334,0.14935647129156981,1.0
FTSJ1,0.12209952008287472,0.14958730463249204,1.0
CLIP2,0.21296602386889774,0.14959160434356766,1.0
CHSY1,0.18552749900125498,0.1496972922571791,1.0
ZBTB33,0.13102190701388272,0.1497899296310068,1.0
PNKD,-0.14967601827129318,0.14997600858917376,1.0
PEX26,0.16869197895480204,0.15010985219717332,1.0
SULT4A1,0.18123745074311648,0.15030358906598984,1.0
PMVK,-0.16245856305665884,0.1503499445458213,1.0
CCDC28B,0.11693880041267662,0.15041407528100637,1.0
GABARAPL1,0.10456977095452269,0.1505621642287287,1.0
LIMS1,-0.16628160686309612,0.15103597298121282,1.0
ZNF34,0.19731564920385258,0.1510933831226453,1.0
NFKBIB,0.2546999717632086,0.15141847613885862,1.0
CCDC25,-0.15886653020896258,0.15725169484607626,1.0
SCAF1,0.15485347290654117,0.1598486639910619,1.0
DYNC2LI1,-0.27049253286397446,0.15741051507047965,1.0
C20orf96,-0.2999075193122951,0.16294969238135557,1.0
LPAR4,-0.21292915002897672,0.16303968233163438,1.0
GPR162,0.19581795826102466,0.1630544294194891,1.0
PHLPP1,0.20469891170925236,0.16332384941515454,1.0
BEND7,-0.17257672531334212,0.16334086913263468,1.0
ST8SIA3,0.12384834468973649,0.16340966341212693,1.0
UROD,-0.176435562912848,0.16371271195731246,1.0
STAMBP,0.1447356317561299,0.16406619761085062,1.0
STN1,-0.3522576640581301,0.16413607666475816,1.0
